relative_humidity,dry_bulb_temp_f,precip,wind_speed,station_pressure
57.0,38.0,0.0,9.0,30.15
73.0,32.0,0.0,11.0,29.76
53.0,44.0,0.0,3.0,30.03
32.0,90.0,,15.0,29.73
69.0,75.0,0.0,11.0,29.92
61.0,50.0,0.0,20.0,30.01
75.0,58.0,,9.0,30.28
80.0,47.0,0.0,17.0,29.67
79.0,79.0,,20.0,29.98
78.0,64.0,,13.0,30.1
78.0,35.0,,8.0,30.16
55.0,68.0,0.0,14.0,30.0
28.0,83.0,0.0,5.0,30.03
68.0,24.0,,13.0,30.23
59.0,55.0,0.0,7.0,30.1
92.0,51.0,0.11,25.0,29.71
51.0,68.0,0.0,13.0,30.62
70.0,84.0,,24.0,29.85
100.0,43.0,0.0,0.0,29.67
87.0,68.0,0.04,15.0,29.84
67.0,81.0,,14.0,29.82
70.0,83.0,0.0,15.0,29.88
32.0,42.0,0.0,9.0,30.14
93.0,45.0,0.0,6.0,30.17
94.0,48.0,,25.0,29.62
93.0,66.0,0.0,7.0,30.06
97.0,36.0,0.05,32.0,29.22
44.0,47.0,0.0,17.0,29.8
64.0,36.0,,20.0,29.57
61.0,48.0,0.0,7.0,30.1
61.0,72.0,0.0,20.0,30.07
45.0,42.0,0.0,11.0,29.99
90.0,62.0,0.0,3.0,30.0
51.0,82.0,0.0,7.0,30.19
30.0,66.0,0.0,5.0,30.11
79.0,42.0,0.11,13.0,29.92
48.0,34.0,0.0,20.0,29.82
66.0,67.0,0.0,8.0,29.63
79.0,40.0,0.0,15.0,30.11
35.0,87.0,0.0,13.0,29.81
84.0,56.0,0.0,25.0,29.38
41.0,80.0,0.0,17.0,29.97
94.0,73.0,0.0,6.0,29.84
40.0,68.0,0.0,13.0,30.08
53.0,25.0,0.0,9.0,29.8
55.0,41.0,0.0,18.0,29.82
54.0,33.0,,23.0,29.53
71.0,50.0,0.0,7.0,30.17
80.0,49.0,0.0,8.0,30.42
78.0,69.0,0.0,7.0,29.91
78.0,59.0,0.0,0.0,29.9
100.0,52.0,,7.0,30.05
48.0,50.0,0.0,7.0,29.86
87.0,43.0,,21.0,29.55
70.0,79.0,,13.0,29.54
36.0,57.0,0.0,18.0,30.1
,,,,
78.0,66.0,0.0,8.0,30.15
23.0,45.0,0.0,14.0,29.94
61.0,72.0,0.0,16.0,30.02
34.0,28.0,0.0,11.0,30.2
93.0,49.0,,7.0,29.48
81.0,65.0,0.05,9.0,30.17
82.0,31.0,0.0,15.0,29.71
84.0,70.0,0.0,3.0,30.13
,,,,
34.0,80.0,0.0,5.0,29.91
31.0,29.0,0.0,20.0,29.82
63.0,46.0,,8.0,30.02
80.0,62.0,,10.0,30.09
83.0,45.0,0.16,16.0,29.77
60.0,82.0,0.0,16.0,30.0
64.0,74.0,0.0,6.0,29.9
52.0,64.0,0.0,13.0,30.0
80.0,52.0,0.0,6.0,29.99
55.0,88.0,0.0,17.0,29.92
93.0,68.0,0.0,5.0,30.05
66.0,53.0,0.0,9.0,29.98
69.0,55.0,0.0,8.0,29.93
74.0,53.0,0.0,7.0,30.23
78.0,57.0,0.0,6.0,30.09
78.0,60.0,0.0,0.0,30.23
47.0,42.0,0.0,9.0,30.14
65.0,39.0,,13.0,29.89
58.0,45.0,0.0,17.0,30.23
87.0,78.0,0.0,3.0,30.01
36.0,60.0,,22.0,29.64
100.0,69.0,0.0,0.0,29.93
22.0,49.0,,10.0,30.23
52.0,76.0,0.0,14.0,30.04
84.0,62.0,0.0,5.0,30.29
70.0,62.0,,5.0,30.24
54.0,33.0,0.0,6.0,30.54
62.0,62.0,0.0,6.0,30.42
53.0,39.0,0.0,20.0,29.75
83.0,53.0,,7.0,30.36
62.0,75.0,,,29.84
,,,,
70.0,84.0,0.0,14.0,29.75
33.0,84.0,0.0,16.0,30.06
75.0,37.0,0.0,20.0,29.98
84.0,75.0,,0.0,29.79
62.0,37.0,0.0,15.0,30.05
74.0,79.0,,10.0,29.88
100.0,46.0,,16.0,29.49
31.0,88.0,0.0,14.0,29.85
51.0,73.0,0.0,7.0,30.15
94.0,66.0,,8.0,29.65
93.0,70.0,,5.0,29.72
69.0,76.0,0.0,8.0,30.11
51.0,38.0,0.0,16.0,30.03
82.0,78.0,0.0,10.0,29.88
57.0,39.0,0.0,7.0,30.27
97.0,45.0,,7.0,29.67
44.0,37.0,0.0,14.0,30.16
68.0,64.0,0.0,6.0,30.25
60.0,79.0,0.0,8.0,30.15
65.0,43.0,0.0,10.0,30.41
51.0,69.0,0.0,7.0,29.86
67.0,60.0,0.0,11.0,29.81
81.0,71.0,,8.0,30.15
50.0,51.0,0.0,22.0,29.97
87.0,72.0,0.0,3.0,29.65
40.0,26.0,0.0,7.0,30.37
72.0,58.0,0.0,14.0,30.4
55.0,42.0,0.0,7.0,30.07
51.0,59.0,0.0,6.0,30.35
39.0,76.0,0.0,0.0,30.31
39.0,71.0,0.0,15.0,30.14
86.0,41.0,0.0,6.0,29.89
86.0,39.0,,6.0,30.0
85.0,76.0,,7.0,30.04
93.0,52.0,,13.0,29.49
57.0,87.0,0.0,15.0,29.83
58.0,42.0,0.0,10.0,29.93
79.0,37.0,0.02,14.0,30.12
64.0,73.0,0.0,9.0,30.12
69.0,32.0,,11.0,30.15
40.0,65.0,0.0,14.0,30.01
79.0,30.0,0.0,8.0,29.94
56.0,78.0,0.0,3.0,29.98
57.0,36.0,0.0,20.0,29.72
54.0,30.0,,29.0,29.98
37.0,62.0,0.0,13.0,30.1
70.0,66.0,,9.0,30.08
66.0,33.0,,16.0,30.53
88.0,64.0,0.02,11.0,29.65
51.0,13.0,,0.0,30.48
40.0,73.0,0.0,9.0,30.08
87.0,48.0,0.01,7.0,29.83
60.0,77.0,,13.0,30.07
84.0,56.0,0.0,6.0,29.67
75.0,54.0,0.0,0.0,30.26
46.0,62.0,0.0,15.0,29.68
54.0,19.0,0.0,15.0,30.25
61.0,83.0,0.0,3.0,29.87
84.0,67.0,0.0,5.0,30.16
94.0,55.0,,3.0,30.13
83.0,57.0,0.0,3.0,29.94
86.0,50.0,,14.0,29.7
51.0,26.0,,0.0,30.14
38.0,49.0,0.0,17.0,29.94
20.0,36.0,0.0,30.0,29.91
47.0,33.0,,24.0,29.8
63.0,67.0,0.0,9.0,30.02
79.0,80.0,0.0,13.0,29.58
40.0,86.0,0.0,11.0,29.94
77.0,48.0,,7.0,30.2
41.0,39.0,0.0,11.0,29.66
74.0,51.0,0.0,10.0,30.09
62.0,79.0,0.0,0.0,29.95
57.0,35.0,0.0,14.0,30.05
87.0,64.0,0.0,9.0,29.9
60.0,63.0,0.0,14.0,29.78
30.0,23.0,0.0,16.0,30.6
46.0,27.0,,9.0,30.09
100.0,55.0,,3.0,30.3
88.0,75.0,0.0,6.0,30.13
52.0,66.0,0.0,20.0,29.79
52.0,53.0,,10.0,30.22
85.0,31.0,,6.0,30.0
64.0,32.0,0.0,25.0,29.68
93.0,60.0,,8.0,29.71
40.0,84.0,0.0,13.0,29.89
63.0,40.0,0.0,17.0,29.75
87.0,72.0,0.0,9.0,29.88
100.0,50.0,0.0,9.0,29.73
61.0,86.0,0.0,15.0,29.65
62.0,41.0,0.0,9.0,30.16
28.0,62.0,0.0,15.0,29.82
82.0,37.0,0.0,11.0,30.0
89.0,73.0,,7.0,29.98
46.0,45.0,0.0,16.0,30.0
31.0,54.0,0.0,14.0,30.33
47.0,33.0,0.0,18.0,29.67
92.0,32.0,0.01,22.0,30.07
93.0,58.0,0.0,13.0,30.09
46.0,61.0,,14.0,30.28
67.0,76.0,,9.0,29.79
57.0,70.0,,11.0,30.27
57.0,8.0,0.0,13.0,30.32
70.0,66.0,0.0,0.0,30.21
78.0,65.0,0.0,0.0,30.11
79.0,38.0,,6.0,30.23
89.0,75.0,,9.0,29.95
,,,,
94.0,52.0,0.19,21.0,29.65
85.0,33.0,0.06,8.0,29.99
62.0,76.0,0.0,21.0,29.97
69.0,80.0,0.0,9.0,29.87
82.0,50.0,,11.0,29.48
49.0,80.0,0.0,8.0,29.92
66.0,50.0,0.0,15.0,30.01
68.0,42.0,,0.0,29.91
90.0,75.0,0.0,7.0,30.27
,,,,
94.0,63.0,,0.0,29.99
87.0,78.0,0.0,0.0,29.92
75.0,59.0,,9.0,29.9
93.0,48.0,0.0,7.0,30.13
65.0,68.0,0.0,10.0,29.86
65.0,75.0,,11.0,29.96
88.0,75.0,0.0,7.0,29.94
56.0,51.0,0.0,14.0,30.11
50.0,73.0,,8.0,30.08
,,,,
45.0,80.0,0.0,11.0,30.11
59.0,19.0,0.0,3.0,29.88
67.0,31.0,0.0,8.0,30.04
84.0,72.0,0.0,3.0,29.66
64.0,52.0,0.0,3.0,30.09
88.0,77.0,0.0,7.0,29.82
56.0,79.0,0.0,11.0,29.94
66.0,71.0,0.0,9.0,30.0
67.0,80.0,0.0,17.0,29.95
41.0,39.0,0.0,13.0,30.24
83.0,66.0,,0.0,29.81
87.0,41.0,0.0,13.0,30.09
,,,,
52.0,61.0,0.0,10.0,30.23
54.0,78.0,0.0,11.0,30.04
76.0,44.0,0.0,18.0,30.39
89.0,48.0,0.0,7.0,30.19
41.0,94.0,0.0,14.0,29.88
38.0,73.0,0.0,20.0,29.96
90.0,75.0,,9.0,29.77
76.0,70.0,0.0,7.0,29.86
59.0,34.0,0.0,14.0,30.14
61.0,46.0,0.0,6.0,30.25
80.0,50.0,,0.0,29.81
86.0,19.0,,7.0,30.13
61.0,79.0,,5.0,29.84
67.0,76.0,,5.0,29.94
64.0,76.0,0.0,24.0,30.05
82.0,72.0,0.0,9.0,29.92
69.0,54.0,0.0,7.0,30.12
65.0,81.0,0.0,16.0,30.06
89.0,34.0,0.0,7.0,29.69
97.0,54.0,0.0,3.0,29.91
90.0,47.0,0.42,17.0,29.74
100.0,49.0,0.0,0.0,29.85
79.0,77.0,0.0,8.0,29.72
41.0,37.0,0.0,15.0,29.69
38.0,40.0,0.0,8.0,30.13
58.0,62.0,0.0,16.0,29.88
42.0,26.0,0.0,17.0,30.27
42.0,34.0,,15.0,30.03
14.0,56.0,0.0,22.0,29.97
78.0,66.0,0.0,8.0,29.93
78.0,66.0,0.0,8.0,30.05
58.0,82.0,,11.0,29.88
88.0,61.0,,8.0,30.05
96.0,51.0,0.03,31.0,29.39
67.0,80.0,0.0,8.0,29.9
72.0,60.0,0.0,6.0,30.37
46.0,35.0,0.0,10.0,30.43
,,,,
61.0,66.0,0.0,10.0,29.75
46.0,34.0,0.0,15.0,30.08
79.0,75.0,0.0,5.0,29.97
48.0,84.0,0.0,11.0,30.03
36.0,88.0,0.0,6.0,29.97
52.0,38.0,,14.0,30.06
45.0,41.0,,11.0,30.18
100.0,54.0,,17.0,29.64
89.0,42.0,0.05,7.0,30.19
68.0,44.0,0.0,11.0,30.06
97.0,70.0,0.02,5.0,30.08
54.0,35.0,0.0,13.0,30.24
33.0,21.0,0.0,17.0,30.27
88.0,63.0,,8.0,29.89
81.0,57.0,,10.0,30.05
76.0,72.0,0.0,15.0,29.95
77.0,50.0,0.0,17.0,29.74
87.0,78.0,0.0,3.0,30.2
94.0,48.0,0.01,16.0,29.64
70.0,64.0,0.0,9.0,30.09
,,,,
79.0,75.0,0.0,7.0,29.83
94.0,55.0,,11.0,29.87
96.0,51.0,,13.0,29.64
86.0,21.0,0.01,29.0,29.1
76.0,41.0,0.0,14.0,29.85
94.0,55.0,,5.0,29.91
69.0,49.0,0.0,10.0,30.0
73.0,64.0,0.0,14.0,30.09
54.0,50.0,,0.0,30.33
73.0,36.0,,8.0,29.64
35.0,88.0,0.0,13.0,29.77
57.0,52.0,,14.0,29.72
80.0,43.0,,7.0,30.12
54.0,45.0,0.0,15.0,29.82
78.0,57.0,0.0,10.0,30.49
56.0,43.0,0.0,9.0,30.04
40.0,63.0,0.0,7.0,30.09
93.0,49.0,0.26,14.0,30.12
87.0,72.0,0.0,9.0,30.05
77.0,83.0,0.0,18.0,29.83
91.0,74.0,0.0,13.0,30.02
85.0,27.0,0.02,11.0,29.46
25.0,49.0,0.0,15.0,29.91
93.0,61.0,0.05,10.0,29.94
72.0,31.0,,7.0,30.12
64.0,34.0,,15.0,29.6
67.0,56.0,0.0,5.0,30.16
37.0,75.0,0.0,11.0,30.11
81.0,65.0,0.0,24.0,29.92
68.0,64.0,0.0,25.0,29.9
37.0,36.0,,17.0,30.1
79.0,42.0,0.03,5.0,30.17
94.0,63.0,0.04,9.0,30.14
93.0,57.0,0.0,6.0,30.19
78.0,58.0,,13.0,29.86
83.0,64.0,0.06,17.0,29.98
66.0,50.0,0.0,9.0,29.97
97.0,52.0,0.02,24.0,29.5
76.0,71.0,0.0,23.0,30.12
86.0,46.0,0.18,18.0,30.29
73.0,69.0,0.0,13.0,30.04
55.0,73.0,0.0,15.0,29.89
68.0,44.0,0.0,10.0,29.9
67.0,79.0,0.0,9.0,29.62
39.0,65.0,0.0,14.0,29.93
73.0,67.0,0.0,11.0,30.08
86.0,62.0,,7.0,29.86
48.0,34.0,,9.0,30.02
27.0,72.0,,16.0,30.04
44.0,36.0,0.0,13.0,30.49
45.0,18.0,0.0,0.0,29.84
51.0,29.0,0.0,11.0,29.91
84.0,75.0,0.0,10.0,29.95
25.0,33.0,,16.0,30.35
59.0,31.0,,3.0,30.36
86.0,25.0,0.0,18.0,29.76
100.0,63.0,,7.0,30.04
88.0,61.0,0.01,0.0,29.83
26.0,60.0,0.0,16.0,29.93
59.0,36.0,,16.0,30.5
44.0,26.0,0.0,18.0,30.5
72.0,84.0,0.0,10.0,30.01
56.0,47.0,0.0,8.0,29.71
79.0,79.0,0.01,10.0,29.86
46.0,71.0,0.0,10.0,29.84
90.0,55.0,0.0,5.0,29.94
79.0,67.0,0.0,9.0,30.16
76.0,69.0,,9.0,30.14
65.0,66.0,,5.0,30.24
82.0,79.0,0.0,17.0,29.97
82.0,35.0,,10.0,30.26
36.0,51.0,0.0,9.0,30.42
43.0,29.0,0.0,22.0,29.67
81.0,43.0,0.03,14.0,29.37
94.0,73.0,,15.0,29.83
59.0,53.0,0.0,11.0,30.16
43.0,54.0,0.0,16.0,29.9
89.0,53.0,0.0,5.0,29.98
93.0,68.0,0.0,8.0,29.74
49.0,66.0,0.0,11.0,30.13
52.0,74.0,0.0,10.0,29.9
43.0,61.0,0.0,8.0,29.77
39.0,85.0,0.0,11.0,30.09
97.0,47.0,0.0,8.0,30.07
97.0,52.0,0.0,6.0,30.1
76.0,73.0,0.0,13.0,30.02
60.0,39.0,0.0,7.0,30.4
90.0,47.0,0.0,10.0,30.05
47.0,42.0,0.0,7.0,29.95
93.0,47.0,0.11,0.0,29.67
78.0,63.0,0.0,16.0,30.2
53.0,84.0,,17.0,29.64
87.0,73.0,0.0,8.0,29.88
27.0,84.0,0.0,10.0,29.86
37.0,27.0,0.0,13.0,30.68
71.0,47.0,0.0,8.0,29.89
93.0,32.0,,8.0,29.83
86.0,49.0,,20.0,29.89
93.0,52.0,0.0,11.0,29.82
96.0,48.0,0.0,5.0,29.51
38.0,22.0,0.0,16.0,30.17
86.0,51.0,0.0,6.0,30.38
37.0,83.0,0.0,14.0,29.87
49.0,71.0,,,29.93
55.0,73.0,,13.0,29.51
45.0,76.0,0.0,9.0,30.06
66.0,48.0,0.0,8.0,30.31
66.0,48.0,,7.0,30.43
50.0,21.0,,11.0,30.32
64.0,51.0,0.0,7.0,30.22
74.0,79.0,,20.0,30.02
73.0,70.0,0.0,10.0,30.16
67.0,31.0,0.0,0.0,29.43
60.0,75.0,0.0,11.0,29.98
39.0,21.0,0.0,21.0,29.67
86.0,45.0,0.0,9.0,30.08
32.0,50.0,0.0,11.0,29.98
90.0,60.0,0.0,9.0,30.1
78.0,66.0,0.0,7.0,29.8
93.0,32.0,0.02,21.0,29.99
70.0,60.0,,29.0,29.95
70.0,68.0,,0.0,29.95
79.0,46.0,0.0,16.0,29.92
56.0,60.0,0.0,10.0,29.7
60.0,40.0,0.0,8.0,29.85
79.0,78.0,0.0,9.0,30.04
94.0,50.0,,9.0,29.74
88.0,66.0,,8.0,30.11
61.0,35.0,0.0,15.0,30.03
87.0,54.0,,6.0,30.02
86.0,52.0,0.0,9.0,29.6
44.0,45.0,,24.0,29.65
51.0,70.0,0.0,14.0,29.85
89.0,52.0,0.0,11.0,30.15
29.0,59.0,0.0,16.0,29.99
82.0,78.0,0.0,9.0,29.89
62.0,57.0,0.0,20.0,29.6
93.0,35.0,0.02,0.0,29.56
37.0,63.0,,17.0,29.87
51.0,67.0,0.0,6.0,30.21
36.0,42.0,0.0,16.0,30.49
34.0,66.0,0.0,7.0,29.87
92.0,42.0,,26.0,29.26
88.0,70.0,,9.0,30.01
65.0,62.0,0.0,13.0,29.71
32.0,46.0,,16.0,29.67
81.0,73.0,0.0,3.0,29.99
89.0,42.0,0.08,13.0,29.82
74.0,75.0,0.0,14.0,30.0
90.0,62.0,0.0,11.0,30.26
66.0,45.0,0.0,5.0,29.79
65.0,21.0,0.0,7.0,30.11
53.0,42.0,0.0,13.0,29.91
63.0,44.0,,0.0,30.01
59.0,51.0,0.0,7.0,30.09
81.0,66.0,0.0,6.0,30.12
67.0,58.0,,7.0,30.13
93.0,46.0,0.04,16.0,30.24
86.0,47.0,0.0,6.0,30.4
96.0,57.0,0.0,14.0,29.95
62.0,81.0,0.0,13.0,29.82
93.0,43.0,,11.0,29.99
65.0,66.0,0.0,10.0,29.79
88.0,64.0,,11.0,29.87
79.0,83.0,0.0,10.0,29.97
84.0,72.0,,3.0,30.13
75.0,66.0,0.0,9.0,30.11
40.0,31.0,0.0,21.0,29.77
79.0,81.0,,10.0,30.24
66.0,69.0,0.0,10.0,30.15
63.0,45.0,0.0,11.0,30.35
94.0,63.0,0.0,10.0,29.95
37.0,27.0,0.0,6.0,30.1
46.0,92.0,0.0,18.0,29.85
90.0,54.0,0.0,0.0,30.12
86.0,50.0,,10.0,30.27
49.0,27.0,,17.0,29.88
86.0,62.0,0.0,6.0,29.91
88.0,76.0,0.0,6.0,29.9
81.0,36.0,0.04,21.0,29.8
37.0,46.0,0.0,0.0,30.16
64.0,74.0,0.0,0.0,30.1
83.0,64.0,,0.0,30.03
68.0,40.0,,7.0,30.33
86.0,30.0,,13.0,29.77
28.0,19.0,0.0,8.0,30.33
46.0,71.0,0.0,13.0,30.13
100.0,45.0,,8.0,29.8
,,,,
85.0,33.0,0.16,9.0,30.0
55.0,38.0,0.0,7.0,30.19
81.0,73.0,0.0,3.0,30.01
67.0,41.0,,14.0,29.88
89.0,44.0,0.0,5.0,29.87
84.0,71.0,0.0,10.0,29.71
78.0,65.0,0.0,5.0,30.32
85.0,76.0,0.0,3.0,29.92
87.0,32.0,0.1,0.0,30.19
83.0,38.0,0.01,9.0,30.17
57.0,55.0,0.0,29.0,29.65
100.0,60.0,0.0,0.0,30.12
33.0,63.0,,5.0,30.38
89.0,50.0,0.0,21.0,29.73
52.0,60.0,0.0,16.0,29.72
35.0,53.0,0.0,13.0,29.79
37.0,70.0,0.0,11.0,30.08
52.0,51.0,0.0,15.0,30.3
50.0,34.0,0.0,24.0,29.87
38.0,49.0,0.0,15.0,29.72
42.0,25.0,0.0,7.0,30.65
45.0,67.0,0.0,16.0,30.08
45.0,27.0,0.0,17.0,30.15
48.0,24.0,,11.0,30.2
65.0,40.0,,14.0,30.26
85.0,34.0,,26.0,29.67
94.0,73.0,,7.0,29.83
,,,,
37.0,83.0,,5.0,30.05
49.0,42.0,0.0,17.0,30.09
39.0,79.0,0.0,13.0,29.97
31.0,59.0,0.0,18.0,29.67
88.0,77.0,,5.0,29.82
84.0,73.0,0.0,18.0,29.83
75.0,30.0,0.0,15.0,30.17
49.0,33.0,0.0,14.0,29.72
85.0,42.0,0.0,13.0,29.89
,,,,
97.0,34.0,0.04,17.0,29.62
55.0,41.0,0.0,3.0,30.31
94.0,54.0,0.12,21.0,29.68
93.0,68.0,0.0,7.0,30.17
93.0,39.0,0.09,23.0,29.25
86.0,30.0,0.03,11.0,30.15
71.0,50.0,0.0,6.0,29.94
65.0,38.0,0.0,8.0,29.9
87.0,63.0,,0.0,30.02
74.0,79.0,,11.0,29.89
49.0,79.0,,8.0,29.95
87.0,59.0,0.0,7.0,29.99
61.0,30.0,0.0,11.0,30.33
76.0,65.0,,16.0,30.03
83.0,72.0,0.02,13.0,30.12
89.0,73.0,0.05,5.0,29.85
69.0,78.0,,13.0,29.8
38.0,21.0,0.0,16.0,30.51
63.0,61.0,0.0,7.0,30.14
37.0,35.0,,3.0,30.14
55.0,75.0,0.0,17.0,30.0
49.0,44.0,,18.0,30.11
71.0,77.0,0.0,11.0,29.83
67.0,82.0,0.0,13.0,29.67
56.0,76.0,,9.0,29.87
82.0,46.0,,18.0,29.67
67.0,61.0,,24.0,29.5
90.0,64.0,,9.0,30.18
71.0,42.0,0.0,6.0,29.97
83.0,55.0,0.0,8.0,29.91
33.0,72.0,0.0,10.0,30.06
67.0,78.0,0.0,11.0,30.13
65.0,44.0,0.0,6.0,30.38
55.0,72.0,0.0,3.0,30.21
86.0,52.0,0.04,11.0,29.94
77.0,82.0,0.0,9.0,29.73
86.0,46.0,0.0,9.0,30.35
96.0,53.0,,5.0,29.54
66.0,69.0,0.0,21.0,29.76
50.0,61.0,0.0,9.0,29.96
54.0,31.0,,13.0,30.32
40.0,56.0,0.0,14.0,29.95
48.0,77.0,0.0,11.0,30.21
88.0,52.0,,14.0,29.33
65.0,44.0,0.02,13.0,30.06
40.0,65.0,0.0,9.0,29.8
72.0,76.0,,0.0,29.94
66.0,51.0,0.0,15.0,30.08
96.0,68.0,0.0,7.0,30.01
87.0,67.0,0.0,8.0,29.9
59.0,32.0,,17.0,29.51
76.0,36.0,0.0,7.0,30.03
85.0,77.0,0.0,9.0,29.69
76.0,48.0,,9.0,30.22
100.0,68.0,0.04,8.0,29.94
59.0,70.0,,13.0,30.05
43.0,41.0,0.0,17.0,30.45
66.0,67.0,,7.0,30.29
32.0,34.0,0.0,21.0,30.14
93.0,45.0,,9.0,29.93
29.0,78.0,0.0,9.0,30.07
58.0,59.0,0.0,6.0,30.07
45.0,80.0,0.0,8.0,30.12
90.0,69.0,0.35,7.0,30.02
87.0,34.0,0.0,28.0,29.3
71.0,43.0,,20.0,29.98
90.0,61.0,,7.0,30.06
83.0,47.0,0.02,10.0,30.26
77.0,53.0,0.0,14.0,29.73
58.0,28.0,0.0,23.0,29.98
88.0,55.0,,13.0,30.28
78.0,61.0,,0.0,30.05
86.0,60.0,0.0,6.0,30.13
72.0,59.0,0.0,7.0,30.11
66.0,45.0,0.0,15.0,29.39
90.0,59.0,,45.0,28.8
36.0,69.0,0.0,20.0,30.2
94.0,75.0,0.02,16.0,29.85
39.0,67.0,,3.0,29.94
32.0,64.0,,15.0,29.92
56.0,30.0,0.0,16.0,29.81
94.0,57.0,,13.0,30.13
87.0,73.0,0.0,5.0,29.88
53.0,14.0,,10.0,30.4
46.0,84.0,0.0,20.0,30.0
85.0,78.0,0.0,8.0,29.93
41.0,42.0,0.0,15.0,29.99
87.0,54.0,0.0,0.0,29.94
41.0,37.0,0.0,24.0,29.92
83.0,70.0,,9.0,29.94
68.0,72.0,0.0,9.0,29.54
50.0,24.0,0.0,15.0,29.95
94.0,57.0,0.03,8.0,29.79
79.0,72.0,0.0,11.0,29.89
82.0,46.0,0.01,14.0,30.28
81.0,61.0,,3.0,30.29
34.0,18.0,0.0,20.0,30.27
62.0,80.0,0.0,11.0,29.84
67.0,55.0,,6.0,30.18
78.0,75.0,,8.0,30.06
49.0,70.0,0.0,7.0,29.91
89.0,48.0,0.01,5.0,29.28
68.0,44.0,0.0,13.0,30.42
77.0,63.0,,7.0,30.34
66.0,49.0,0.0,10.0,29.73
62.0,80.0,0.0,9.0,29.93
93.0,60.0,,0.0,29.84
69.0,81.0,0.0,0.0,29.99
32.0,64.0,0.0,20.0,29.87
91.0,72.0,0.0,5.0,29.86
74.0,82.0,,13.0,30.05
,,,,
,,,,
59.0,54.0,0.0,21.0,30.11
62.0,57.0,0.0,11.0,29.87
60.0,74.0,0.0,5.0,29.88
74.0,50.0,0.0,17.0,29.69
100.0,67.0,,7.0,29.85
76.0,72.0,0.0,6.0,29.97
50.0,23.0,,18.0,29.87
38.0,11.0,0.0,20.0,30.22
93.0,54.0,,24.0,29.79
72.0,56.0,0.0,3.0,30.17
,,,,
49.0,33.0,0.0,5.0,30.33
79.0,70.0,,13.0,30.13
82.0,50.0,,9.0,29.74
,,,,
62.0,42.0,0.0,6.0,29.96
51.0,57.0,,7.0,29.88
94.0,71.0,0.0,9.0,30.1
56.0,62.0,0.0,14.0,29.85
,,,,
100.0,68.0,,7.0,29.87
96.0,77.0,0.0,11.0,30.0
67.0,39.0,0.0,17.0,30.12
93.0,78.0,0.0,8.0,30.28
74.0,57.0,0.0,20.0,29.87
64.0,59.0,0.0,3.0,30.08
30.0,55.0,,9.0,30.08
93.0,60.0,0.01,25.0,29.66
75.0,32.0,0.0,6.0,30.18
73.0,42.0,0.0,10.0,30.07
70.0,40.0,0.0,15.0,30.16
82.0,46.0,,20.0,29.67
58.0,64.0,0.0,10.0,30.16
75.0,62.0,0.0,3.0,30.0
83.0,45.0,0.01,14.0,29.37
23.0,42.0,0.0,14.0,30.27
77.0,47.0,0.0,29.0,30.15
89.0,41.0,0.0,7.0,30.23
58.0,78.0,0.0,23.0,29.99
62.0,38.0,0.0,13.0,30.04
63.0,26.0,,13.0,29.71
59.0,69.0,,14.0,29.96
48.0,37.0,0.0,5.0,30.43
94.0,72.0,,3.0,30.03
34.0,72.0,,16.0,29.95
93.0,52.0,,16.0,30.03
94.0,57.0,,0.0,30.28
81.0,68.0,0.0,8.0,29.75
35.0,71.0,0.0,7.0,30.06
46.0,61.0,0.0,14.0,30.29
93.0,50.0,0.0,3.0,30.01
34.0,70.0,0.0,17.0,29.92
54.0,45.0,0.0,16.0,29.64
52.0,75.0,0.0,16.0,29.9
87.0,67.0,0.0,6.0,29.82
86.0,53.0,0.0,15.0,30.18
85.0,77.0,0.0,25.0,29.83
93.0,41.0,0.01,3.0,29.4
89.0,29.0,0.04,23.0,29.51
35.0,44.0,0.0,21.0,29.96
33.0,48.0,0.0,11.0,30.46
77.0,47.0,0.0,10.0,30.46
60.0,78.0,0.0,10.0,30.15
94.0,72.0,,6.0,29.84
36.0,10.0,0.0,26.0,30.26
57.0,68.0,,11.0,30.09
69.0,59.0,0.0,8.0,30.01
75.0,56.0,0.0,5.0,30.19
81.0,66.0,0.0,6.0,30.21
74.0,47.0,0.0,6.0,30.04
45.0,44.0,,17.0,29.72
69.0,53.0,,8.0,30.12
49.0,55.0,0.0,14.0,30.27
71.0,47.0,0.0,3.0,30.06
54.0,32.0,,8.0,30.71
76.0,78.0,0.0,22.0,29.79
84.0,60.0,0.0,52.0,28.69
80.0,52.0,0.0,20.0,29.45
80.0,50.0,0.0,21.0,29.85
82.0,79.0,0.0,10.0,29.98
29.0,65.0,0.0,11.0,30.35
90.0,75.0,0.0,7.0,30.04
48.0,85.0,0.0,8.0,29.8
94.0,72.0,,13.0,29.98
90.0,66.0,,8.0,30.08
83.0,44.0,0.0,7.0,30.03
80.0,50.0,0.0,6.0,30.11
86.0,45.0,,10.0,29.69
65.0,42.0,0.0,20.0,29.78
51.0,73.0,0.0,7.0,30.13
84.0,69.0,,11.0,29.94
28.0,88.0,,10.0,29.85
59.0,15.0,,17.0,30.07
97.0,70.0,,9.0,29.96
59.0,36.0,0.0,16.0,29.99
100.0,64.0,0.01,9.0,29.97
88.0,76.0,0.0,10.0,29.86
64.0,70.0,,10.0,30.33
55.0,41.0,0.0,13.0,29.94
59.0,83.0,0.0,9.0,29.77
87.0,59.0,,8.0,29.76
79.0,44.0,0.0,5.0,29.97
100.0,41.0,0.0,3.0,29.87
